"location","latitude","longitude"
"Mobile_Cle Elum","47.197685","-120.95823"
"Cle Elum_Mobile","47.19762","-120.95829"
"Fort Worth CA Parkwa","32.664738","-97.33798"
"MMNPS1026","40.946815","-123.636444"
"Mesquite","36.807915","-114.060875"
"HOLB","39.82","-80.2897"
"PS 314","40.64182","-74.01871"
"Leech Lake Nation: C","47.38443","-94.60166"
"GBUAPCD EBAM @ Lee V","37.360695","-118.330826"
"PM2.5 Woodfords EBAM","38.765667","-119.80741"
"GBUAPCD EBAM @ June","37.78383","-119.073685"
"MMMT10002","47.347397","-113.58979"
"Portland - Sauvie Is","45.76853","-122.7721"
"NMARKET","36.1144","-83.6014"
"MMNPS1026","40.946815","-123.63655"
"PM2.5 Woodfords EBAM","38.765602","-119.80745"
"Plain_Mobile","47.768555","-120.664536"
"Herriman #3","40.496407","-112.03631"
"MMNPS1026","40.94686","-123.63655"
"MMCA81024","41.0471","-123.6752"
"GBUAPCD EBAM @ Bento","37.817776","-118.47598"
"Bridgeport","41.1714","-73.1953"
"MMCA81033","38.560875","-121.507095"
"PM2.5 Woodfords EBAM","38.76558","-119.80745"
"Cedar Creek","38.8795","-80.8477"
"Walla Walla-12th St","46.0588","-118.3514"
"GBUAPCD EBAM @ Lee V","37.36066","-118.330826"
"Mobile_Cle Elum","47.197598","-120.95812"
"Olancha","36.2676","-117.993"
"Niland - English Roa","33.2136","-115.5444"
"MMCA81010","38.933186","-119.97186"
"TIOG","41.6447","-76.9392"
"GBUAPCD EBAM @ Alpin","38.76626","-119.80771"
"MMCA81010","40.735405","-122.228264"
"Mobile_Newport","48.186497","-117.04922"
"Coleville EBAM","38.545616","-119.47885"
"Bridgeport EBAM","38.24774","-119.22749"
"GBUAPCD EBAM @ Alpin","38.766235","-119.80758"
"Unit153","48.971222","-115.19516"
"Sunrise Acres","36.163963","-115.11393"
"GBUAPCD EBAM @ Bento","37.817776","-118.475876"
"Plain_Mobile","47.19758","-120.95823"
"MMCA81010","40.548626","-122.17387"
"MMCA81010","38.9331","-119.97165"
"GBUAPCD EBAM @ Lone","36.60903","-118.0579"
"MMCA81027","41.796307","-123.375305"
"KITT","40.8142","-79.565"
"Porthill","48.998333","-116.35942"
"Leavenworth_Mobile","47.55856","-120.67267"
"Noblesville-191st St","40.068333","-85.9925"
"GREENBRIER COUNTY","37.9081","-80.6328"
"GBUAPCD EBAM @ Alpin","38.7663","-119.807495"
"Houston Harvard Stre","29.772915","-95.39578"
"Fishers","39.960884","-85.939545"
"Tacoma-Alexander Ave","47.2656","-122.3858"
"Marietta WTP","39.432095","-81.4604"
"PM2.5 Mammoth Lakes","37.64579","-118.96659"
"MMCA81010","38.933174","-119.971886"
"TRNP-NU","47.6011","-103.2642"
"Walter Johnson","36.169758","-115.26304"
"PITTAGCT","35.6386","-77.358"
"GBUAPCD EBAM @ Bento","37.81773","-118.47596"
"Greenville C1006/198","33.153076","-96.11556"
"MMCA81030","38.56139","-121.50892"
"MMMT10001","45.206448","-112.64252"
"MMNPS1027","40.552006","-124.12577"
"MMCA81033","38.560905","-121.507095"
"MMCA81033","38.507145","-122.47153"
"MMNPS1031","40.80069","-124.158424"
"TK Gregg","34.9556","-81.9248"
"MMNPS1017","41.42676","-122.38115"
"Nez Perce Tribe","46.2756","-116.0216"
"Yuma Supersite","32.690277","-114.61444"
"Kennebunkport","43.343056","-70.47139"
"MMCA81010","38.933132","-119.971794"
"GBUAPCD EBAM @ June","37.784386","-119.073555"
"POMPANO_BEACH","26.2906","-80.0969"
"Holden","44.736465","-68.67114"
"Glendale Community C","33.5694","-112.1915"
"GBUAPCD EBAM @ Lone","36.60899","-118.05771"
"Douglasville","33.7433","-84.7789"
"Branch Street","38.65643","-90.18977"
"MMFRA1001","39.39651","-121.14392"
"Brownstown","38.920834","-86.08052"
NULL,"34.741333","-120.28012"
"Erda","40.600555","-112.355"
"MMCA81033","34.39019","-119.50653"
"Sloughhouse","38.494476","-121.21113"
"MMCA81033","38.560898","-121.50718"
"GBUAPCD EBAM @ Alpin","38.766212","-119.8076"
"London","39.78819","-83.47606"
"TracyAP","37.6825","-121.4406"
"Cle Elum_Mobile","47.197556","-120.9584"
"M.K. Goddard","41.4271","-80.1451"
"Santa Fe Airport","35.6198","-106.0797"
"MMCA81037","38.561314","-121.50898"
"Elk Grove","38.30259","-121.42084"
"Berkeley Aquatic Par","37.864765","-122.30274"
"Unit1019","36.138313","-118.61703"
"MMCA81023","34.252056","-116.83385"
"Grand Canyon NP","36.055","-112.1531"
"Aberdeen Bus Stop","45.468597","-98.494064"
"Plain_Mobile","47.768585","-120.6645"
"MMCA82037","38.560852","-121.507095"
"GBUAPCD EBAM @ Bento","37.817795","-118.475876"
"Monmouth University","40.277645","-74.0051"
"Mobile_Newport","48.186474","-117.049"
"MMNPS1027","40.552082","-124.12581"
"Santa Rosa Fire Stat","38.438362","-122.67134"
"EBAM 3","38.24774","-119.22747"
"GBUAPCD EBAM @ Bento","37.817776","-118.47594"
"EVANSTON","42.0622","-87.6736"
"Gainesville","34.3003","-83.8139"
"MMCA81042","38.510773","-122.80605"
"Laurel","61.181118","-149.834"
"Unit1019","36.13838","-118.617134"
"PM2.5 Mammoth Lakes","37.64578","-118.96664"
"MMCA81036","38.753094","-122.62212"
"MMCA82041","40.882744","-121.65397"
"Mobile_Cle Elum","47.19761","-120.958206"
"GBUAPCD EBAM @ June","37.78435","-119.07354"
"Unit1027","36.135868","-118.81098"
"Nampa Fire Station","43.58031","-116.562675"
"Unit153","48.971275","-115.195145"
"HOOVER","33.3864","-86.8167"
"GBUAPCD EBAM @ Lee V","37.956875","-119.12098"
"GBUAPCD EBAM @ Bridg","38.257698","-119.21833"
"MARYVILL","35.7683","-83.9422"
"Remount","35.21317","-80.874084"
"HERNANDO","34.8275","-89.9889"
"WHEELING","40.1147","-80.7008"
"Parkway East (Near R","40.43743","-79.86357"
"GBUAPCD EBAM @ Lone","36.60899","-118.057945"
"MMCA81014","35.408","-120.546646"
"GBUAPCD EBAM @ Alpin","37.353817","-118.389725"
"Montclaire","35.1514","-80.8669"
"Sioux Falls","43.54792","-96.70077"
"PM2.5 Mammoth Lakes","37.645695","-118.96659"
"MMFRA1001","39.4398","-121.07126"
"MMCA81033","34.390167","-119.50647"
"MMCA81038","38.56847","-121.493256"
"Lone Pine EBAM","36.6077","-118.06217"
"E Providence","41.8403","-71.3617"
"MMCA81014","35.40796","-120.54662"
"MMCA81023","34.252026","-116.833786"
"Unit1019","36.138184","-118.61717"
"GBUAPCD EBAM @ Woodf","38.765625","-119.80739"
"UH Moody Tower C695","29.7176","-95.3414"
"Mobile-Goldendale","45.815765","-120.81371"
"Lone Pine EBAM","36.60769","-118.06209"
"MMCA81014","35.40787","-120.54675"
"Portsmouth","43.075367","-70.74802"
"MMCA81033","38.50708","-122.47142"
"Port Townsend-San Ju","48.1291","-122.7789"
"Welch - 12400 W. Hwy","39.6389","-105.1389"
"GBUAPCD EBAM @ June","37.7843","-119.0736"
"Northampton","36.51171","-77.65539"
"Smoky Row Near Road","40.11109","-83.06538"
"MMCA82023","38.592976","-121.43573"
"Triple Oak - Near Ro","35.8652","-78.8197"
"PM2.5 Woodfords EBAM","38.765614","-119.807365"
"MMFRA1001","39.39647","-121.1439"
"Unit0216","40.07347","-106.09788"
"Yuba City","39.13868","-121.61884"
"Shafter - Walker Str","35.50349","-119.27264"
"GBUAPCD EBAM 1","37.95713","-119.121155"
"MMNPS1027","40.102684","-123.79384"
"LNA","30.0928","-86.8072"
"Eastside","35.1028","-85.1622"
"DETROIT - SOUTHWEST","42.3042","-83.1072"
"Unit153","48.971264","-115.195076"
"GBUAPCD EBAM 1","37.957108","-119.12111"
"Cle Elum Mobile","47.19704","-120.95683"
"GBUAPCD EBAM @ June","37.784462","-119.07366"
"Kingery Near-road #1","41.5786","-87.55739"
"Sinclair In-Town","41.78237","-107.12083"
"Huron","36.1994","-120.0991"
"LEEDS","33.5453","-86.5492"
"Unit153","48.97132","-115.19509"
"FRAYSER","35.2175","-90.0194"
"Ogden Dunes","41.6175","-87.1992"
"GBUAPCD EBAM @ Bridg","38.257668","-119.21842"
"MMCA81032","38.211502","-122.132904"
"GBUAPCD EBAM @ June","37.784344","-119.07358"
"Coleville EBAM","38.545662","-119.478874"
"PM2.5 Mammoth Lakes","37.645767","-118.96661"
"Mobile_Newport","48.18652","-117.04924"
"Taos Fire Statio","36.3833","-105.5833"
"Lone Pine EBAM","36.60771","-118.06209"
"GBUAPCD EBAM @ Lone","36.608997","-118.05797"
"1001","38.684364","-120.98823"
"MMCA81006","41.83921","-122.85133"
"Muscatine, Musser Pa","41.4078","-91.0625"
"Rillito","32.41434","-111.15454"
"Ely","47.9464","-91.4953"
"Skyline Park C72","31.893888","-106.42555"
"Cooley","41.669003","-83.28717"
"MMNPS1027","40.10275","-123.7939"
"PC South Girard Scho","32.437027","-84.99966"
"GBUAPCD EBAM @ Bridg","38.257614","-119.218376"
"Coleville EBAM","38.545586","-119.478806"
"MMCA81033","38.804226","-123.01823"
"Mobile-Goldendale","45.815777","-120.81369"
"Leavenworth_Mobile","47.55856","-120.67275"
"West Buxton","43.656765","-70.629135"
"GBUAPCD EBAM @ Lee V","37.95694","-119.12106"
"MMCA81010","40.505253","-122.54341"
"MMCA81010","40.701042","-122.33731"
"GBUAPCD EBAM @ June","37.784267","-119.073494"
"Rincon Valley School","38.481876","-122.67077"
"Redlands - Dearborn","34.059628","-117.14735"
"TRINITY ST MARKS","42.295822","-83.12943"
"Tulalip-Totem Beach","48.06534","-122.285194"
"Plain_Mobile","47.768597","-120.66458"
"Pocatello STP","42.9164","-112.5158"
"Elgin C1613","30.347809","-97.37851"
"GBUAPCD EBAM @ Alpin","37.360867","-118.39395"
"HARRINGTON BCH","43.4981","-87.81"
"GBUAPCD EBAM @ Bento","37.817806","-118.47594"
"MMCA81012","40.6396","-122.23833"
"McMillan NCORE","38.92185","-77.013176"
"GBUAPCD EBAM @ June","37.78431","-119.07362"
"LaGrande Cannon","46.597282","-112.065025"
"GPORT YC","30.390123","-89.04974"
"CARTHAGE","37.198284","-94.317245"
"MMNPS1031","40.800808","-124.15849"
"MMCA81006","38.765774","-120.59592"
"Hou.DeerPrk2 C35/235/1001/AFH139FP239","29.670025","-95.12851"
"Cle Elum_Mobile","47.197407","-120.95836"
"Golden - NREL - 2054","39.7419","-105.1786"
"Mobile_Cle Elum","47.19761","-120.95831"
"Unit0269","38.97928","-105.35304"
"PECK","37.4769","-97.3664"
"Unit0216","39.714325","-105.123924"
"MMCA81010","40.506325","-122.544464"
"GBUAPCD EBAM @ June","37.78444","-119.07371"
"Unit0269","38.97925","-105.35306"
"MMFRA1001","39.43978","-121.07111"
"Plain_Mobile","47.197586","-120.95827"
"MMNPS1017","41.42676","-122.38117"
"Queens","40.7375","-73.8244"
"North Phoenix","33.5603","-112.0663"
"MMCA81010","38.93305","-119.971756"
"GBUAPCD EBAM @ June","37.777798","-119.07392"
"Groton","41.3536","-72.0789"
"GBUAPCD EBAM @ Bento","37.817783","-118.47581"
"Vichy Elementary Sch","38.334904","-122.258026"
"Kendall","25.68333","-80.39972"
"Chelsea HP","42.387222","-71.02611"
"Great Basin NP","39.0053","-114.2158"
"Ojai - Ojai Ave.","34.4483","-119.2303"
"Lone Pine EBAM","36.60771","-118.06215"
"Hayward","37.6547","-122.0317"
"Newport_Mobile","48.18639","-117.04907"
"MARICOPA","33.0587","-112.0471"
"GBUAPCD EBAM @ June","37.784374","-119.07358"
"Athens Supersite","39.308","-82.1183"
"GBUAPCD EBAM @ Lone","36.608955","-118.0579"
"West Duluth","46.74389","-92.16695"
"Sandcut","39.5642","-87.3253"
"GBUAPCD EBAM @ Bisho","37.360714","-118.33084"
"MMCA82021","38.545586","-119.478874"
"Salinas AMS","36.69426","-121.62327"
"MMCA81014","35.407917","-120.54669"
"Bryan Finfeather Roa","30.627409","-96.36284"
"PM2.5 Mammoth Lakes","37.645725","-118.96661"
"Pomeroy","39.0385","-82.0456"
"Wilkes-Barre","41.2658","-75.8464"
"White Plains","41.0522","-73.7642"
"GBUAPCD EBAM @ Lee V","37.360695","-118.3308"
"GBUAPCD EBAM @ Lone","36.608932","-118.057755"
"Morse Rd.","40.0601","-82.97686"
"MMCA81023","34.252026","-116.83385"
"MMFRA1001","39.07577","-121.63415"
"Redlands - Dearborn","34.0603","-117.1594"
"Kaufman C71","32.565","-96.3175"
"Cle Elum_Mobile","47.197544","-120.95829"
"Arendtsville","39.9231","-77.3078"
"Walnut Rec.","36.214466","-115.09144"
"MMCA81026","41.528095","-122.36456"
"Unit153","48.971207","-115.1951"
"MMCA81023","34.252003","-116.83385"
"MMCA81046","38.507595","-122.47897"
"Northwest Harris Co. C26/A110/X154","30.039524","-95.67395"
"GBUAPCD EBAM @ Lee V","37.956787","-119.12093"
"Helmsburg","39.263912","-86.29226"
"Fontana - Arrow High","34.0994","-117.5047"
"MMCA81010","38.932995","-119.97173"
"Padonia","39.462","-76.6316"
"Unit0216","40.07351","-106.0979"
"GBUAPCD EBAM @ Alpin","38.766224","-119.80758"
"MMFRA1001","39.3965","-121.14386"
"GBUAPCD EBAM @ June","37.817623","-118.47583"
"MMCA81010","40.890083","-122.3854"
"Hidden Valley School","38.473606","-122.70076"
"GBUAPCD EBAM @ Lee V","37.360737","-118.33091"
"MMNPS1017","41.426773","-122.381065"
"Merced-M St","37.30833","-120.48036"
"PM2.5 Mammoth Lakes","37.645683","-118.96659"
"Las Cruces ED","32.310333","-106.75121"
"Littleton","46.22873","-67.88257"
"Odessa Gonzales C101","31.870253","-102.334755"
"GBUAPCD EBAM @ Bridg","38.261528","-119.213936"
"Columbus Airport","32.5214","-84.9436"
"Mill Site","36.4581","-117.8519"
"Unit0269","38.979294","-105.353035"
"SUMERDUCK","38.475","-77.7678"
"Calexico - Ethel Str","32.67618","-115.48307"
"Hagerstown","39.5656","-77.7219"
"Fresno - Garland","36.785378","-119.77321"
"Paynes Prairie Farm","29.56615","-82.26607"
"LENOIR","35.93583","-81.53028"
"Portage-Hwy 12","41.6167","-87.1458"
"Fort Mountain","34.785","-84.6269"
"MMCA81033","38.56084","-121.50707"
"Plain_Mobile","47.768597","-120.66451"
"MMCA81033","38.804256","-123.01823"
"Clinton C403","29.7339","-95.2575"
"Palo Verde","36.173416","-115.332726"
"MMFRA1001","39.075806","-121.6341"
"Unit1019","36.1383","-118.617195"
"Unit1019","36.138294","-118.61717"
"Unit0269","38.979263","-105.35301"
"MMCA81006","41.839157","-122.85124"
"GBUAPCD EBAM @ June","37.784077","-119.073685"
"PM2.5 Woodfords EBAM","38.76559","-119.80734"
"Rosalia-Josephine St","47.2313","-117.3685"
"Hamilton","39.38467","-84.540535"
"MMCA81014","37.540005","-119.658066"
"GBUAPCD EBAM @ Crowl","37.566795","-118.742035"
"MMCA81027","41.796284","-123.375305"
"Presque Isle Riversi","46.6823","-68.0162"
"MMFRA1001","39.48247","-121.221214"
"Leopold","38.11515","-86.60325"
"MMCA82003","38.24728","-119.22005"
"GBUAPCD EBAM @ Lee V","37.95693","-119.121"
"Clingmans Dome - GSM","35.5628","-83.4981"
"Mobile_Newport","48.186443","-117.04909"
"Danciger C618","29.14429","-95.7566"
"MMNPS1031","40.800743","-124.15853"
"Sonora - Barretta St","37.98178","-120.37855"
"ELIZA HOWELL-NR","42.38599","-83.26632"
"Unit1029","41.728573","-122.52153"
"NCORE","46.8505","-111.98717"
"PM2.5 Woodfords EBAM","38.76555","-119.80745"
NULL,"34.664925","-120.11749"
"Death Valley NP","36.5092","-116.8481"
"JPRECC","37.0581","-88.5725"
"Stanfield","32.881195","-111.962"
"Sawgrass Lake Park","27.83441","-82.66525"
"St. Michael","45.2108","-93.6686"
"Unit0216","39.714405","-105.12391"
"MMNPS1017","41.426773","-122.38113"
"Santa Rosa Fire Stat","38.438286","-122.67102"
"LENOIRCOLL","35.23146","-77.568794"
"MMCA81001","38.684353","-120.988266"
"MMCA81010","40.735416","-122.22831"
"John A. Chesnut Sr.","28.0903","-82.7008"
"M_Okanogan2","48.37474","-119.568756"
"Miller State Park","42.8619","-71.8789"
"Unit0216","40.073498","-106.09793"
"MMCA81023","38.219944","-122.26708"
"RG_SOUTH","38.75976","-94.57997"
"Leavenworth_Mobile","47.558613","-120.672714"
"Plain_Mobile","47.76862","-120.66443"
"GBUAPCD EBAM @ June","37.78432","-119.07365"
"GBUAPCD EBAM @ Lee V","37.95684","-119.121"
"Unit1027","36.135887","-118.811005"
"Unit1029","41.72856","-122.52151"
"HANOVER","37.60613","-77.2188"
"Mobile-Goldendale","45.815735","-120.81369"
"MMCA81024","41.04709","-123.675156"
"MMCA81051","35.52717","-120.528885"
"Cle Elum_Mobile","47.197727","-120.95793"
"MMCA81024","38.561165","-121.509026"
"MMCA81010","38.933132","-119.97173"
"Cheyenne Mobile","41.13","-104.75"
"Kingwood C309","30.0583","-95.1897"
"MMNPS1017","41.426785","-122.38115"
"GBUAPCD EBAM @ Lee V","37.360683","-118.330734"
"MMCA81012","40.639576","-122.23837"
"Sheffield Elementary","30.4758","-81.5869"
"Grand Island DOT","40.91833","-98.37889"
"Unit0216","40.073494","-106.0979"
"Georgia Station","33.1787","-84.4052"
"JOANBOLD","35.2578","-83.7956"
"Unit153","48.971268","-115.195076"
"Ranchos","38.89761","-119.7321"
"Unit1027","36.135887","-118.81104"
"Lake Forest Park-Tow","47.755","-122.2806"
"GBUAPCD EBAM @ Lee V","37.360695","-118.33076"
"West Chandler Fire S","33.299","-111.8843"
"East St. Louis","38.611893","-90.160614"
"Savannah East Presid","32.0683","-81.0489"
"Santa Maria - Broadw","34.9481","-120.4344"
"Detroit Lakes","46.8511","-95.8467"
"MMCA81033","34.390095","-119.50638"
"MMNPS1027","40.102703","-123.793884"
"CARPENTER","41.6031","-93.6433"
"Cle Elum_Mobile","47.197514","-120.958206"
"Lone Pine EBAM","36.60769","-118.062126"
"Santa Rosa Fire Stat","38.43833","-122.67109"
"GBUAPCD EBAM @ Alpin","38.76626","-119.80758"
"FREE","40.6281","-75.3411"
"Unit0216","40.07349","-106.0979"
"MMCA81008","38.673893","-120.94342"
"MMNPS1017","41.42675","-122.38111"
"Folsom","38.683304","-121.16446"
"MMCA81042","38.51079","-122.80599"
"GBUAPCD EBAM @ Bridg","38.25757","-119.21844"
"Unit0216","32.39672","-110.99716"
"MMCA81010","40.50522","-122.54337"
"FAIRHOPE","30.4889","-87.8706"
"Reno3","39.52507","-119.80775"
"GBUAPCD EBAM @ Lee V","37.360767","-118.33084"
"Woodburn Chemeketa C","45.143143","-122.854706"
"Redwood City","37.4828","-122.2022"
"MMCA81036","38.753113","-122.6221"
"GBUAPCD EBAM @ Lee V","37.956905","-119.12093"
"MMCA81036","38.753147","-122.62214"
"Unit0216","39.714333","-105.12383"
"Unit153","48.971283","-115.19509"
"Moran","39.4864","-79.0638"
"Leavenworth_Mobile","47.558643","-120.67267"
"MMCA82059","32.8095","-117.1396"
"MMCA81051","35.527115","-120.52884"
"YPSILANTI","42.24","-83.5997"
"MMNPS1026","40.946815","-123.63649"
"Fresno - Drummond St","36.7056","-119.7414"
"MMCA81012","40.639545","-122.23835"
"GBUAPCD EBAM @ Lee V","37.95693","-119.12093"
"MMCA81030","38.56125","-121.51428"
"MONROEMS","34.97389","-80.54083"
"MMCA81014","35.407948","-120.546585"
"MMCA81010","40.735386","-122.228226"
"MMNPS1027","40.102715","-123.79384"
"Corpus Christi West","27.765335","-97.43425"
"Mobile_Cle Elum","47.197586","-120.95804"
"Lone Pine EBAM","36.60725","-118.05468"
"Saguaro Monument","32.1764","-110.7378"
"Ft. Collins - CSU Fa","40.57126","-105.079765"
"PM2.5 Mammoth Lakes","37.64546","-118.966484"
"DBT","32.4983","-86.1367"
"MMCA81008","38.673935","-120.94334"
"Lake Jackson C1016","29.043758","-95.472946"
"Mojave - CA 58 Busin","35.046528","-118.162834"
"ELIZA-HOWELL","42.38599","-83.26632"
"Ocean View","19.117561","-155.77814"
"GBUAPCD EBAM @ Woodf","38.765644","-119.80747"
"MMNPS1026","40.946827","-123.63649"
"Baltimore County Nea","39.371677","-76.74681"
"North Spartanburg FS","34.9886","-82.0756"
"Unit0269","38.97929","-105.35304"
"St. Philips","38.0053","-87.7183"
"Minidoka National Hi","42.68","-114.2525"
"MMCA81014","35.407906","-120.546585"
"Lone Pine EBAM","36.60724","-118.05464"
"Port Arthur West C28","29.8942","-93.9875"
"Orange Grove","32.322575","-111.03771"
"PM2.5 Mammoth Lakes","37.645706","-118.96653"
"Jefferson-Laatsch","43.0034","-88.8283"
"ALBNY","42.6425","-73.7547"
"MMCA81023","38.334915","-122.258026"
"PM2.5 Mammoth Lakes","37.645714","-118.96651"
"MMCA81033","38.804226","-123.01832"
"Edison","35.34561","-118.85183"
"Unit0269","38.979244","-105.35294"
"Unit0216","32.60134","-110.62902"
"MMCA81044","41.04751","-123.677155"
"GBUAPCD EBAM @ Alpin","38.766235","-119.80754"
"MMNPS1031","40.800755","-124.15851"
"Thompson Falls HS","47.594395","-115.323746"
"Mobile_WhiteSalmon","45.73233","-121.492355"
"Unit153","48.97125","-115.195076"
"Mt Mitchell","35.76541","-82.264946"
"GBUAPCD EBAM @ Lee V","37.956863","-119.12083"
"GBUAPCD EBAM @ Woodf","38.77914","-119.809746"
"GBUAPCD EBAM @ Bento","37.817783","-118.47598"
"Oildale - 3311 Manor","35.4389","-119.0158"
"Skiatook","36.3572","-96"
"CROUSE","35.438557","-81.27675"
"Reseda","34.1992","-118.5331"
"NCORE - Bishop","37.360703","-118.33083"
"Unit1019","36.13825","-118.61679"
"Clermont","28.525","-81.7231"
"New Garden","39.8344","-75.7678"
"DANIA_BEACH","26.0864","-80.1114"
"El Rio - Rio Mesa Sc","34.25239","-119.14318"
"MMCA82041","40.88278","-121.65399"
"Bear Gulch","46.578568","-112.07977"
"Portsmouth","43.07537","-70.74802"
"MMCA81015","38.610947","-122.86888"
"Ogden Dunes","41.617813","-87.19953"
"Rincon Valley School","38.481857","-122.67064"
"MMCA81042","38.51075","-122.80582"
"Leavenworth_Mobile","47.558582","-120.67269"
"MMCA81006","41.839222","-122.85123"
"MMCA81009","39.40387","-120.19571"
"Bellevue-SE 12th","47.600864","-122.1484"
"MMCA81008","38.67388","-120.94347"
"Denver Swansea Eleme","39.781082","-104.95665"
"MMCA81012","40.639435","-122.23837"
"MMCA82021","38.545616","-119.478874"
"MMFRA1001","39.43975","-121.07114"
"Kennewick-S Clodfelt","46.204582","-119.243744"
"EBAM5 - Konocti High","38.91661","-122.6084"
"Paul Spur Chemical L","31.3658","-109.7309"
"GBUAPCD EBAM @ Lee V","37.956776","-119.12083"
"MMCA81012","40.639576","-122.23822"
"SIMMONS PARK","27.7403","-82.4656"
"Fontana - Arrow High","34.100132","-117.49198"
"Port Authority","40.631973","-80.547295"
"Mobile-Goldendale","45.815777","-120.81373"
"Mobile_Plain","47.768578","-120.66451"
